Customer,Clv,Coverage,Education,EmploymentStatus,Gender,Income,Location ,Marital ,Policiesnum,Policytype,Saleschannel
NA12740,5004.310469,Basic,Master,Disabled,M,25486,Rural,Married,3,Special Auto,Web
UA84837,8630.053943,Premium,College,Employed,M,24065,Suburban,Divorced,5,Corporate Auto,Branch
DJ51510,9322.08512,Premium,High School or Below,Employed,F,70435,Rural,Married,4,Personal Auto,Agent
VM58985,16727.56063,Extended,College,Unemployed,M,0,Suburban,Single,2,Personal Auto,Branch
OH60605,3652.532435,Extended,High School or Below,Employed,F,39679,Suburban,Married,1,Personal Auto,Branch
UO98052,6158.601171,Extended,College,Unemployed,M,0,Urban,Single,5,Personal Auto,Web
NC53424,4376.083958,Basic,Bachelor,Unemployed,M,0,Suburban,Married,3,Personal Auto,Web
LQ13873,5569.456156,Basic,High School or Below,Employed,M,53565,Suburban,Married,6,Personal Auto,Agent
LA97014,2576.513006,Basic,Bachelor,Employed,M,37574,Suburban,Married,1,Personal Auto,Agent
NB79936,8346.983233,Premium,Bachelor,Employed,M,48259,Rural,Single,3,Personal Auto,Branch
NT89061,6323.923864,Extended,High School or Below,Employed,F,78532,Suburban,Married,3,Personal Auto,Call Center
AF10970,5973.14343,Basic,Bachelor,Employed,F,96163,Suburban,Married,3,Corporate Auto,Call Center
ZG48513,4706.676993,Basic,Bachelor,Unemployed,M,0,Suburban,Single,7,Personal Auto,Agent
JQ59145,8093.410258,Basic,High School or Below,Unemployed,M,0,Suburban,Married,5,Personal Auto,Agent
FE84989,5035.744643,Basic,College,Employed,M,72672,Urban,Married,5,Personal Auto,Call Center
JT52858,9027.867218,Premium,Bachelor,Employed,F,99002,Suburban,Married,8,Personal Auto,Branch
MC62068,7288.884849,Extended,High School or Below,Employed,M,79494,Urban,Married,3,Personal Auto,Agent
EU27538,18042.47942,Extended,Master,Employed,M,35704,Rural,Married,8,Personal Auto,Branch
RH42306,4992.063043,Basic,Bachelor,Unemployed,F,0,Suburban,Single,3,Corporate Auto,Web
US23612,9102.267849,Premium,High School or Below,Disabled,F,26049,Rural,Married,6,Personal Auto,Call Center
WV76014,2540.407726,Basic,Doctor,Employed,M,70125,Rural,Single,1,Special Auto,Branch
RK96223,12941.89193,Basic,College,Employed,M,52369,Suburban,Married,2,Personal Auto,Agent
MF82000,2365.348601,Basic,Bachelor,Unemployed,F,0,Rural,Married,1,Special Auto,Branch
FM46980,5720.765064,Basic,College,Employed,M,41770,Suburban,Married,9,Personal Auto,Branch
SY56792,7035.534088,Premium,High School or Below,Unemployed,M,0,Suburban,Divorced,8,Corporate Auto,Web
RF61565,2636.97773,Basic,College,Employed,M,31911,Suburban,Married,1,Personal Auto,Agent
IM94808,5395.831967,Basic,Bachelor,Employed,M,70051,Rural,Married,8,Corporate Auto,Web
VI14730,8382.630118,Basic,High School or Below,Retired,M,19683,Suburban,Married,9,Personal Auto,Web
YR34119,31161.74523,Basic,College,Employed,F,30916,Rural,Married,2,Personal Auto,Agent
RR77985,2887.742258,Extended,Bachelor,Unemployed,F,0,Suburban,Single,1,Personal Auto,Call Center
VC22097,8714.922135,Basic,College,Unemployed,F,0,Suburban,Divorced,4,Corporate Auto,Agent
WV17090,25585.72783,Basic,Bachelor,Unemployed,M,0,Suburban,Married,2,Corporate Auto,Call Center
TM23514,10272.6082,Extended,College,Employed,M,60145,Urban,Single,3,Personal Auto,Web
MQ68407,4376.363592,Premium,Bachelor,Employed,F,63774,Rural,Divorced,1,Personal Auto,Agent
GJ59592,5318.89664,Basic,Bachelor,Employed,F,25134,Suburban,Married,6,Corporate Auto,Call Center
FY56083,4719.762191,Basic,Bachelor,Employed,M,37057,Rural,Married,6,Personal Auto,Agent
UA94723,4428.031583,Basic,High School or Below,Employed,F,58577,Urban,Married,1,Personal Auto,Agent
FW91032,5879.176092,Basic,High School or Below,Employed,M,85857,Rural,Married,6,Corporate Auto,Agent
DE34457,9416.908485,Basic,Doctor,Employed,F,70602,Urban,Married,3,Personal Auto,Call Center
HD32044,8288.155579,Premium,Master,Employed,F,33816,Suburban,Divorced,3,Corporate Auto,Branch
HH30454,32654.8383,Premium,Bachelor,Unemployed,M,0,Suburban,Single,2,Personal Auto,Branch
AH84063,4719.450052,Extended,College,Employed,F,89642,Rural,Married,1,Corporate Auto,Call Center
QA17596,3903.474784,Extended,Bachelor,Employed,F,60068,Suburban,Married,1,Personal Auto,Agent
XI41052,5457.259678,Extended,Bachelor,Employed,F,50044,Suburban,Single,1,Personal Auto,Call Center
DI30528,2725.356404,Basic,Master,Employed,F,36650,Rural,Married,1,Personal Auto,Web
SC66359,4433.97368,Basic,College,Employed,F,50653,Rural,Married,1,Corporate Auto,Agent
EN61670,5332.462694,Basic,Doctor,Employed,F,68931,Urban,Married,7,Personal Auto,Branch
DQ10761,2315.094985,Basic,Bachelor,Unemployed,M,0,Suburban,Single,1,Corporate Auto,Branch
BQ51587,5411.953687,Basic,College,Unemployed,F,0,Suburban,Single,5,Personal Auto,Call Center
JE21522,9587.33234,Extended,Bachelor,Employed,M,39266,Suburban,Married,2,Personal Auto,Branch
WS47147,22103.5072,Basic,College,Unemployed,M,0,Suburban,Married,2,Personal Auto,Branch
ZA64638,9764.945308,Extended,High School or Below,Unemployed,F,0,Suburban,Single,2,Personal Auto,Web
EW38459,2567.151468,Basic,Bachelor,Employed,F,40864,Rural,Married,1,Corporate Auto,Web
QW87316,2650.622781,Basic,College,Employed,F,39035,Urban,Divorced,1,Personal Auto,Agent
IC43478,11264.36334,Extended,Bachelor,Employed,M,34923,Suburban,Single,2,Personal Auto,Call Center
TE34064,2168.523464,Basic,High School or Below,Unemployed,M,0,Suburban,Single,1,Personal Auto,Agent
WU60905,8610.667489,Basic,High School or Below,Unemployed,F,0,Suburban,Married,9,Corporate Auto,Web
YM18992,2834.646235,Basic,College,Employed,F,24506,Suburban,Divorced,1,Personal Auto,Agent
PD55753,8930.139728,Extended,High School or Below,Unemployed,M,0,Suburban,Married,2,Personal Auto,Call Center
KU56006,5536.386959,Basic,College,Employed,F,52220,Suburban,Married,5,Personal Auto,Call Center
MJ69973,2840.85429,Basic,High School or Below,Unemployed,M,0,Suburban,Married,1,Personal Auto,Call Center
TW43626,8082.880956,Basic,College,Employed,M,53554,Suburban,Married,2,Personal Auto,Agent
XX84133,5254.734278,Basic,Bachelor,Employed,M,34476,Rural,Married,3,Corporate Auto,Call Center
ZW84453,5116.237577,Basic,Bachelor,Unemployed,F,0,Rural,Married,5,Personal Auto,Web
HO29524,3034.646997,Extended,College,Employed,M,68205,Rural,Married,1,Personal Auto,Branch
VE89726,8024.89992,Basic,High School or Below,Unemployed,F,0,Suburban,Single,8,Personal Auto,Branch
GE87503,18211.14319,Premium,High School or Below,Employed,M,53690,Suburban,Married,2,Personal Auto,Call Center
PX90263,5121.563312,Basic,High School or Below,Unemployed,M,0,Suburban,Single,5,Personal Auto,Branch
NI17718,2150.178588,Basic,High School or Below,Unemployed,F,0,Suburban,Single,1,Personal Auto,Web
FY32213,5595.389905,Basic,High School or Below,Employed,F,74454,Suburban,Single,3,Personal Auto,Call Center
RZ13254,7562.824036,Basic,Bachelor,Unemployed,F,0,Suburban,Single,2,Personal Auto,Branch
GN45013,5385.853211,Basic,High School or Below,Medical Leave,M,29664,Suburban,Married,3,Personal Auto,Agent
UB16654,4718.558501,Basic,Master,Disabled,M,15680,Urban,Divorced,8,Personal Auto,Web
KU84464,9422.567923,Extended,Bachelor,Employed,F,47272,Rural,Married,2,Personal Auto,Call Center
YH43527,3605.860265,Extended,College,Employed,F,21585,Suburban,Married,1,Corporate Auto,Agent
RO30676,7762.590564,Premium,College,Disabled,F,23827,Rural,Married,3,Personal Auto,Agent
QL59704,23444.90045,Basic,College,Employed,F,69906,Urban,Married,2,Corporate Auto,Branch
QH19450,2558.178159,Basic,High School or Below,Unemployed,F,0,Suburban,Single,1,Corporate Auto,Call Center
HR85211,5123.170887,Basic,Master,Employed,F,89879,Rural,Married,3,Personal Auto,Web
UV54502,2537.744494,Basic,High School or Below,Unemployed,F,0,Suburban,Married,1,Personal Auto,Branch
WB38524,2969.593296,Basic,High School or Below,Employed,M,46131,Suburban,Married,1,Personal Auto,Branch
CE56187,4363.124641,Basic,Master,Employed,F,54514,Urban,Divorced,1,Personal Auto,Branch
JL19416,5884.308607,Premium,High School or Below,Unemployed,F,0,Suburban,Single,1,Personal Auto,Agent
JZ61422,5272.191556,Basic,College,Employed,F,96668,Suburban,Single,3,Personal Auto,Agent
LA13377,5509.895664,Basic,Doctor,Employed,M,78879,Suburban,Married,4,Personal Auto,Call Center
NC99948,16313.68349,Basic,College,Unemployed,M,0,Suburban,Single,2,Personal Auto,Call Center
QD34785,5678.050167,Extended,Bachelor,Unemployed,F,0,Suburban,Married,3,Personal Auto,Agent
RO26085,12101.20884,Basic,Bachelor,Unemployed,F,0,Suburban,Single,2,Personal Auto,Agent
ES57969,2453.570794,Basic,Bachelor,Medical Leave,M,29735,Suburban,Single,1,Personal Auto,Agent
JK55587,5075.66267,Basic,High School or Below,Medical Leave,M,23082,Suburban,Married,7,Special Auto,Branch
RN97635,3214.979402,Extended,Bachelor,Employed,M,53984,Suburban,Divorced,1,Corporate Auto,Call Center
BI76326,12275.34309,Premium,College,Employed,F,52135,Urban,Single,9,Personal Auto,Call Center
JA34909,2722.210707,Basic,College,Medical Leave,F,17576,Suburban,Married,1,Corporate Auto,Call Center
OJ90342,2457.440923,Basic,Bachelor,Employed,F,29486,Rural,Married,1,Personal Auto,Web
CM88932,3554.845264,Extended,Master,Employed,F,58557,Rural,Married,1,Corporate Auto,Branch
JJ97525,4929.549699,Basic,Bachelor,Employed,M,25632,Suburban,Married,7,Personal Auto,Call Center
XV21647,8036.45034,Basic,High School or Below,Unemployed,F,0,Suburban,Single,9,Personal Auto,Branch
MC83487,4276.915328,Basic,Bachelor,Disabled,M,18768,Suburban,Single,3,Corporate Auto,Agent
BL90769,33473.34946,Basic,Bachelor,Employed,F,33190,Suburban,Divorced,2,Personal Auto,Web
CR57148,5960.581363,Basic,Master,Employed,F,47945,Rural,Married,3,Personal Auto,Branch
CP85232,44795.46942,Extended,College,Employed,M,58778,Rural,Married,2,Special Auto,Agent
YL74732,3832.118106,Basic,High School or Below,Disabled,F,15192,Suburban,Married,1,Personal Auto,Web
FG16766,6837.932624,Premium,Bachelor,Employed,F,51859,Suburban,Married,1,Personal Auto,Branch
NV55438,5285.26816,Basic,High School or Below,Retired,F,23422,Suburban,Single,3,Personal Auto,Agent
RM10880,3096.511217,Extended,College,Employed,F,21604,Suburban,Divorced,1,Corporate Auto,Branch
GL56175,3589.710715,Extended,College,Employed,M,79298,Urban,Married,1,Personal Auto,Call Center
UK52289,2582.408525,Basic,Bachelor,Employed,F,76731,Urban,Married,1,Special Auto,Agent
LL45497,2487.729726,Basic,College,Employed,F,67282,Suburban,Married,1,Personal Auto,Web
BC62782,13575.67599,Basic,College,Employed,F,48534,Suburban,Married,2,Personal Auto,Call Center
YM57893,4685.504251,Premium,Doctor,Employed,M,77678,Suburban,Married,1,Personal Auto,Call Center
JP30654,28685.82785,Basic,College,Employed,F,48412,Suburban,Single,2,Personal Auto,Agent
RA66180,2764.032126,Basic,High School or Below,Employed,F,33837,Urban,Married,1,Corporate Auto,Branch
EN60878,6183.111464,Extended,Bachelor,Disabled,M,23712,Urban,Single,3,Personal Auto,Branch
JF36291,3873.647046,Basic,College,Retired,M,28142,Suburban,Married,1,Personal Auto,Agent
BK59444,18929.3306,Basic,Master,Employed,F,72196,Rural,Single,2,Personal Auto,Branch
MK70700,5553.295758,Basic,Master,Employed,M,68197,Urban,Married,3,Personal Auto,Branch
IW71076,5011.259184,Basic,Bachelor,Employed,M,75248,Rural,Married,5,Corporate Auto,Agent
AP98768,10442.44633,Extended,College,Unemployed,F,0,Suburban,Single,2,Personal Auto,Agent
OM24164,2199.61781,Basic,Bachelor,Unemployed,M,0,Suburban,Single,1,Personal Auto,Agent
QP84605,8709.845263,Premium,Bachelor,Employed,F,41546,Rural,Divorced,3,Corporate Auto,Call Center
VC87846,7484.310483,Extended,High School or Below,Employed,M,46998,Suburban,Divorced,6,Corporate Auto,Agent
ZM92052,2613.023132,Basic,Bachelor,Employed,M,57099,Rural,Single,1,Personal Auto,Agent
ON73702,9080.639651,Basic,Bachelor,Employed,F,33897,Urban,Married,8,Corporate Auto,Agent
QQ90441,13770.97618,Premium,High School or Below,Employed,F,59207,Suburban,Single,2,Personal Auto,Agent
HU35721,2876.822941,Basic,High School or Below,Employed,M,40171,Suburban,Divorced,1,Personal Auto,Agent
XH85336,5548.031892,Basic,Bachelor,Employed,M,67798,Suburban,Divorced,9,Personal Auto,Agent
ZH17561,5097.526248,Extended,Bachelor,Medical Leave,F,21665,Suburban,Divorced,1,Corporate Auto,Branch
AG85615,24143.87556,Extended,College,Unemployed,M,0,Suburban,Single,2,Special Auto,Web
OY74069,3538.059456,Basic,College,Unemployed,F,0,Suburban,Single,7,Personal Auto,Call Center
DJ91267,29091.23936,Extended,Bachelor,Employed,F,34226,Rural,Married,2,Personal Auto,Agent
KB72438,19834.20115,Extended,High School or Below,Employed,F,65989,Rural,Married,2,Personal Auto,Call Center
TR67616,4731.366975,Basic,High School or Below,Employed,M,30686,Rural,Single,3,Corporate Auto,Web
GF65731,35537.846,Basic,Master,Unemployed,F,0,Suburban,Married,2,Personal Auto,Call Center
HB67642,34611.37896,Basic,High School or Below,Employed,F,20090,Suburban,Married,2,Personal Auto,Agent
DP84567,20216.30883,Basic,High School or Below,Unemployed,M,0,Suburban,Married,2,Personal Auto,Agent
VV77534,13976.51925,Premium,College,Employed,M,77094,Urban,Married,5,Personal Auto,Call Center
GL67540,5904.088162,Basic,College,Employed,F,97413,Urban,Married,6,Personal Auto,Agent
SV50502,5595.835041,Basic,Master,Employed,F,79189,Suburban,Married,4,Corporate Auto,Branch
UK59698,2294.303629,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,1,Personal Auto,Branch
OA57352,6273.911874,Extended,College,Retired,F,18577,Suburban,Divorced,6,Personal Auto,Branch
ZF84449,3726.727996,Basic,College,Unemployed,F,0,Suburban,Single,1,Special Auto,Agent
VH31965,5285.118669,Basic,Bachelor,Employed,M,40783,Suburban,Married,9,Personal Auto,Call Center
HG39060,5110.680779,Basic,Bachelor,Unemployed,M,0,Suburban,Single,4,Corporate Auto,Call Center
EM29359,7126.596501,Basic,College,Medical Leave,M,17483,Suburban,Married,1,Personal Auto,Web
SF57173,4601.634099,Basic,Master,Employed,M,84394,Suburban,Married,1,Personal Auto,Agent
OT47603,9155.239699,Extended,College,Unemployed,M,0,Suburban,Married,3,Personal Auto,Agent
SW31412,14808.05624,Basic,College,Employed,F,41440,Suburban,Married,2,Personal Auto,Agent
JS36322,8901.678357,Extended,High School or Below,Unemployed,M,0,Suburban,Single,8,Personal Auto,Agent
RE81445,5734.598243,Basic,College,Employed,F,98132,Rural,Married,3,Personal Auto,Branch
RM24280,4177.696973,Premium,High School or Below,Unemployed,F,0,Suburban,Married,1,Personal Auto,Agent
LC25393,27776.28906,Extended,Bachelor,Employed,M,88220,Rural,Married,2,Personal Auto,Call Center
UX38930,10364.34749,Extended,Master,Employed,F,58327,Urban,Married,3,Personal Auto,Branch
HD95496,7851.901368,Basic,Master,Employed,M,25950,Urban,Married,2,Personal Auto,Agent
RX24650,4772.943848,Extended,High School or Below,Retired,M,20993,Suburban,Divorced,1,Corporate Auto,Agent
DW19309,14226.50485,Premium,High School or Below,Employed,M,65726,Suburban,Married,7,Corporate Auto,Agent
EG48956,4031.104947,Basic,College,Unemployed,M,0,Suburban,Married,3,Personal Auto,Call Center
UF88986,2794.907476,Basic,College,Employed,F,39783,Suburban,Single,1,Personal Auto,Branch
DB42794,4362.931238,Premium,College,Employed,M,58842,Suburban,Married,1,Personal Auto,Branch
JB50798,9624.524417,Extended,Master,Employed,F,25629,Suburban,Single,6,Corporate Auto,Agent
JY45873,5015.009472,Extended,Bachelor,Employed,F,48567,Suburban,Single,1,Corporate Auto,Agent
TE35785,6948.422239,Basic,Doctor,Unemployed,M,0,Suburban,Married,1,Personal Auto,Branch
CM55703,2896.918767,Basic,College,Employed,F,33746,Suburban,Divorced,1,Personal Auto,Agent
QN65180,21903.91364,Extended,Bachelor,Employed,F,22254,Rural,Married,2,Personal Auto,Call Center
GE47180,9028.821403,Basic,High School or Below,Employed,M,65974,Rural,Married,3,Personal Auto,Agent
VQ38776,5303.759534,Extended,College,Unemployed,F,0,Suburban,Single,3,Personal Auto,Agent
ZY90118,4165.354461,Premium,College,Medical Leave,M,17161,Suburban,Married,1,Corporate Auto,Call Center
IN17648,5123.768112,Basic,High School or Below,Unemployed,M,0,Suburban,Single,7,Personal Auto,Agent
DF95759,9492.342964,Extended,College,Unemployed,M,0,Suburban,Married,6,Personal Auto,Agent
QG45324,8204.863191,Basic,High School or Below,Unemployed,F,0,Suburban,Married,2,Personal Auto,Agent
MN61620,9877.295699,Extended,College,Employed,F,67752,Rural,Single,9,Personal Auto,Web
YH86390,4815.009736,Basic,Bachelor,Disabled,F,25398,Suburban,Divorced,6,Corporate Auto,Agent
FY13480,6277.011679,Extended,High School or Below,Unemployed,M,0,Suburban,Single,4,Personal Auto,Web
YH61661,8260.639809,Basic,High School or Below,Employed,M,33321,Suburban,Married,3,Special Auto,Branch
NL93182,2549.450038,Extended,Bachelor,Unemployed,M,0,Suburban,Single,1,Corporate Auto,Web
UM45563,4502.679656,Basic,Bachelor,Employed,M,68798,Rural,Single,1,Personal Auto,Call Center
WE68644,3803.921781,Basic,Bachelor,Medical Leave,F,20325,Suburban,Married,1,Personal Auto,Branch
EZ30498,8635.4035,Basic,Bachelor,Medical Leave,M,13129,Suburban,Married,6,Personal Auto,Web
QY74517,5510.558964,Basic,High School or Below,Unemployed,F,0,Suburban,Single,4,Personal Auto,Branch
NM88660,3585.884123,Extended,Master,Employed,M,49080,Rural,Single,1,Corporate Auto,Agent
MZ82036,4889.25278,Basic,College,Employed,M,42536,Suburban,Divorced,6,Personal Auto,Branch
ID20929,2756.941661,Basic,Bachelor,Medical Leave,M,29926,Suburban,Divorced,1,Corporate Auto,Branch
EY50028,3289.547398,Extended,Doctor,Unemployed,M,0,Urban,Married,1,Corporate Auto,Agent
TT82373,10937.1785,Extended,Bachelor,Employed,F,21450,Suburban,Married,4,Personal Auto,Branch
OH64088,7375.567916,Basic,High School or Below,Employed,M,33345,Suburban,Single,2,Corporate Auto,Agent
SK97780,10110.77818,Extended,Bachelor,Medical Leave,F,15752,Urban,Married,2,Corporate Auto,Branch
IO33050,5119.414293,Basic,High School or Below,Employed,F,40169,Urban,Divorced,3,Personal Auto,Call Center
XA55917,8533.832013,Basic,College,Disabled,F,26049,Suburban,Married,9,Personal Auto,Web
JK32620,2224.768,Basic,College,Unemployed,M,0,Suburban,Single,1,Personal Auto,Web
RQ19236,8042.803784,Basic,Doctor,Employed,M,55411,Urban,Married,4,Personal Auto,Web
QC47433,2554.437138,Basic,College,Medical Leave,M,12459,Suburban,Married,1,Personal Auto,Branch
RA93608,18073.93999,Extended,Bachelor,Employed,M,64620,Suburban,Married,2,Personal Auto,Agent
XH97711,2430.506586,Basic,Bachelor,Employed,M,83140,Urban,Married,1,Corporate Auto,Agent
AU96286,3167.658442,Extended,Bachelor,Unemployed,F,0,Suburban,Single,1,Corporate Auto,Web
KC17170,5465.603983,Basic,Bachelor,Employed,F,54422,Rural,Married,5,Corporate Auto,Branch
ZN47335,10357.51422,Extended,College,Employed,M,68309,Rural,Divorced,9,Corporate Auto,Web
